state,season_label,season_end_year,race_eth,vax_coverage,wili_mean,wili_peak,wili_peak_week,spend_metric_1,poverty_pct
VA,2020-21,2021,Non-Hispanic Black,39.4,1.1437433235294119,1.82975,202053.0,9700.23,9.9
VA,2020-21,2021,Hispanic,40.4,1.1437433235294119,1.82975,202053.0,9700.23,9.9
VA,2020-21,2021,Non-Hispanic Asian,,1.1437433235294119,1.82975,202053.0,9700.23,9.9
VA,2021-22,2022,Overall,47.3,2.6744842424242425,7.47692,202152.0,10038.02,10.0
VA,2021-22,2022,Non-Hispanic White,52.3,2.6744842424242425,7.47692,202152.0,10038.02,10.0
VA,2021-22,2022,Non-Hispanic Black,36.1,2.6744842424242425,7.47692,202152.0,10038.02,10.0
VA,2021-22,2022,Hispanic,39.0,2.6744842424242425,7.47692,202152.0,10038.02,10.0
VA,2021-22,2022,Non-Hispanic Asian,,2.6744842424242425,7.47692,202152.0,10038.02,10.0
VA,2022-23,2023,Overall,47.8,4.352750303030303,9.21262,202247.0,10773.64,9.9
VA,2022-23,2023,Non-Hispanic White,52.4,4.352750303030303,9.21262,202247.0,10773.64,9.9
VA,2022-23,2023,Non-Hispanic Black,41.2,4.352750303030303,9.21262,202247.0,10773.64,9.9
VA,2022-23,2023,Hispanic,37.7,4.352750303030303,9.21262,202247.0,10773.64,9.9
VA,2022-23,2023,Non-Hispanic Asian,,4.352750303030303,9.21262,202247.0,10773.64,9.9
VT,2013-14,2014,Overall,45.6,2.7548327272727273,5.33255,201404.0,7050.65,12.0
VT,2013-14,2014,Non-Hispanic White,45.6,2.7548327272727273,5.33255,201404.0,7050.65,12.0
VT,2013-14,2014,Non-Hispanic Black,51.7,2.7548327272727273,5.33255,201404.0,7050.65,12.0
VT,2013-14,2014,Hispanic,49.1,2.7548327272727273,5.33255,201404.0,7050.65,12.0
VT,2013-14,2014,Non-Hispanic Asian,,2.7548327272727273,5.33255,201404.0,7050.65,12.0
VT,2014-15,2015,Overall,47.0,2.5861217647058825,6.78543,201503.0,7391.22,11.5
VT,2014-15,2015,Non-Hispanic White,46.6,2.5861217647058825,6.78543,201503.0,7391.22,11.5
VT,2014-15,2015,Non-Hispanic Black,60.3,2.5861217647058825,6.78543,201503.0,7391.22,11.5
VT,2014-15,2015,Hispanic,51.6,2.5861217647058825,6.78543,201503.0,7391.22,11.5
VT,2014-15,2015,Non-Hispanic Asian,,2.5861217647058825,6.78543,201503.0,7391.22,11.5
VT,2015-16,2016,Overall,46.3,1.4095617575757575,2.73022,201607.0,7540.94,11.6
VT,2015-16,2016,Non-Hispanic White,46.1,1.4095617575757575,2.73022,201607.0,7540.94,11.6
VT,2015-16,2016,Non-Hispanic Black,51.0,1.4095617575757575,2.73022,201607.0,7540.94,11.6
VT,2015-16,2016,Hispanic,51.3,1.4095617575757575,2.73022,201607.0,7540.94,11.6
VT,2015-16,2016,Non-Hispanic Asian,,1.4095617575757575,2.73022,201607.0,7540.94,11.6
VT,2016-17,2017,Overall,42.4,1.0446202424242423,1.99492,201710.0,7669.66,11.4
VT,2016-17,2017,Non-Hispanic White,42.6,1.0446202424242423,1.99492,201710.0,7669.66,11.4
VT,2016-17,2017,Non-Hispanic Black,47.8,1.0446202424242423,1.99492,201710.0,7669.66,11.4
VT,2016-17,2017,Hispanic,43.1,1.0446202424242423,1.99492,201710.0,7669.66,11.4
VT,2016-17,2017,Non-Hispanic Asian,,1.0446202424242423,1.99492,201710.0,7669.66,11.4
VT,2017-18,2018,Overall,39.2,2.237490909090909,5.64516,201806.0,7716.87,11.2
VT,2017-18,2018,Non-Hispanic White,39.0,2.237490909090909,5.64516,201806.0,7716.87,11.2
VT,2017-18,2018,Non-Hispanic Black,50.4,2.237490909090909,5.64516,201806.0,7716.87,11.2
VT,2017-18,2018,Hispanic,45.7,2.237490909090909,5.64516,201806.0,7716.87,11.2
VT,2017-18,2018,Non-Hispanic Asian,,2.237490909090909,5.64516,201806.0,7716.87,11.2
VT,2018-19,2019,Overall,47.1,2.1475642424242425,4.26533,201904.0,7818.83,10.9
VT,2018-19,2019,Non-Hispanic White,47.7,2.1475642424242425,4.26533,201904.0,7818.83,10.9
VT,2018-19,2019,Non-Hispanic Black,0.0,2.1475642424242425,4.26533,201904.0,7818.83,10.9
VT,2018-19,2019,Hispanic,41.5,2.1475642424242425,4.26533,201904.0,7818.83,10.9
VT,2018-19,2019,Non-Hispanic Asian,,2.1475642424242425,4.26533,201904.0,7818.83,10.9
VT,2019-20,2020,Overall,51.3,2.5068131212121214,5.40744,202005.0,7273.65,10.8
VT,2019-20,2020,Non-Hispanic White,52.4,2.5068131212121214,5.40744,202005.0,7273.65,10.8
VT,2019-20,2020,Non-Hispanic Black,50.2,2.5068131212121214,5.40744,202005.0,7273.65,10.8
VT,2019-20,2020,Hispanic,35.2,2.5068131212121214,5.40744,202005.0,7273.65,10.8
VT,2019-20,2020,Non-Hispanic Asian,,2.5068131212121214,5.40744,202005.0,7273.65,10.8
VT,2020-21,2021,Overall,52.7,0.7485464705882352,1.5507,202047.0,8137.22,10.5
VT,2020-21,2021,Non-Hispanic White,53.4,0.7485464705882352,1.5507,202047.0,8137.22,10.5
VT,2020-21,2021,Non-Hispanic Black,63.8,0.7485464705882352,1.5507,202047.0,8137.22,10.5
VT,2020-21,2021,Hispanic,47.1,0.7485464705882352,1.5507,202047.0,8137.22,10.5
VT,2020-21,2021,Non-Hispanic Asian,,0.7485464705882352,1.5507,202047.0,8137.22,10.5
VT,2021-22,2022,Overall,54.5,0.9462417272727273,1.58573,202201.0,8567.43,10.4
VT,2021-22,2022,Non-Hispanic White,55.6,0.9462417272727273,1.58573,202201.0,8567.43,10.4
VT,2021-22,2022,Non-Hispanic Black,42.3,0.9462417272727273,1.58573,202201.0,8567.43,10.4
VT,2021-22,2022,Hispanic,43.4,0.9462417272727273,1.58573,202201.0,8567.43,10.4
VT,2021-22,2022,Non-Hispanic Asian,,0.9462417272727273,1.58573,202201.0,8567.43,10.4
VT,2022-23,2023,Overall,56.3,1.4263341818181818,7.35488,202251.0,9314.45,10.3
VT,2022-23,2023,Non-Hispanic White,57.4,1.4263341818181818,7.35488,202251.0,9314.45,10.3
VT,2022-23,2023,Non-Hispanic Black,35.3,1.4263341818181818,7.35488,202251.0,9314.45,10.3
VT,2022-23,2023,Hispanic,58.0,1.4263341818181818,7.35488,202251.0,9314.45,10.3
VT,2022-23,2023,Non-Hispanic Asian,,1.4263341818181818,7.35488,202251.0,9314.45,10.3
WA,2013-14,2014,Overall,41.1,0.9877103030303029,2.57345,201402.0,7386.45,13.5
WA,2013-14,2014,Non-Hispanic White,41.0,0.9877103030303029,2.57345,201402.0,7386.45,13.5
WA,2013-14,2014,Non-Hispanic Black,47.0,0.9877103030303029,2.57345,201402.0,7386.45,13.5
WA,2013-14,2014,Hispanic,40.5,0.9877103030303029,2.57345,201402.0,7386.45,13.5
WA,2013-14,2014,Non-Hispanic Asian,,0.9877103030303029,2.57345,201402.0,7386.45,13.5
WA,2014-15,2015,Overall,43.3,1.3659750588235293,4.17528,201502.0,7619.39,13.3
WA,2014-15,2015,Non-Hispanic White,43.9,1.3659750588235293,4.17528,201502.0,7619.39,13.3
WA,2014-15,2015,Non-Hispanic Black,38.3,1.3659750588235293,4.17528,201502.0,7619.39,13.3
WA,2014-15,2015,Hispanic,40.0,1.3659750588235293,4.17528,201502.0,7619.39,13.3
WA,2014-15,2015,Non-Hispanic Asian,,1.3659750588235293,4.17528,201502.0,7619.39,13.3
WA,2015-16,2016,Overall,41.8,0.896636393939394,2.35294,201607.0,7680.17,12.7
WA,2015-16,2016,Non-Hispanic White,43.2,0.896636393939394,2.35294,201607.0,7680.17,12.7
WA,2015-16,2016,Non-Hispanic Black,33.3,0.896636393939394,2.35294,201607.0,7680.17,12.7
WA,2015-16,2016,Hispanic,40.1,0.896636393939394,2.35294,201607.0,7680.17,12.7
WA,2015-16,2016,Non-Hispanic Asian,,0.896636393939394,2.35294,201607.0,7680.17,12.7
WA,2016-17,2017,Overall,41.5,0.9485406666666667,3.84377,201703.0,7885.32,12.2
WA,2016-17,2017,Non-Hispanic White,42.7,0.9485406666666667,3.84377,201703.0,7885.32,12.2
WA,2016-17,2017,Non-Hispanic Black,38.9,0.9485406666666667,3.84377,201703.0,7885.32,12.2
WA,2016-17,2017,Hispanic,37.0,0.9485406666666667,3.84377,201703.0,7885.32,12.2
WA,2016-17,2017,Non-Hispanic Asian,,0.9485406666666667,3.84377,201703.0,7885.32,12.2
WA,2017-18,2018,Overall,41.7,1.5564297878787878,5.14451,201801.0,8154.52,11.5
WA,2017-18,2018,Non-Hispanic White,42.7,1.5564297878787878,5.14451,201801.0,8154.52,11.5
WA,2017-18,2018,Non-Hispanic Black,45.2,1.5564297878787878,5.14451,201801.0,8154.52,11.5
WA,2017-18,2018,Hispanic,37.0,1.5564297878787878,5.14451,201801.0,8154.52,11.5
WA,2017-18,2018,Non-Hispanic Asian,,1.5564297878787878,5.14451,201801.0,8154.52,11.5
WA,2018-19,2019,Overall,46.9,1.3747369696969698,4.59497,201911.0,8310.41,10.8
WA,2018-19,2019,Non-Hispanic White,48.2,1.3747369696969698,4.59497,201911.0,8310.41,10.8
WA,2018-19,2019,Non-Hispanic Black,41.7,1.3747369696969698,4.59497,201911.0,8310.41,10.8
WA,2018-19,2019,Hispanic,41.4,1.3747369696969698,4.59497,201911.0,8310.41,10.8
WA,2018-19,2019,Non-Hispanic Asian,,1.3747369696969698,4.59497,201911.0,8310.41,10.8
WA,2019-20,2020,Overall,49.5,3.483231181818182,8.62506,201952.0,7751.77,10.2
WA,2019-20,2020,Non-Hispanic White,51.0,3.483231181818182,8.62506,201952.0,7751.77,10.2
WA,2019-20,2020,Non-Hispanic Black,43.5,3.483231181818182,8.62506,201952.0,7751.77,10.2
WA,2019-20,2020,Hispanic,45.9,3.483231181818182,8.62506,201952.0,7751.77,10.2
WA,2019-20,2020,Non-Hispanic Asian,,3.483231181818182,8.62506,201952.0,7751.77,10.2
WA,2020-21,2021,Overall,47.8,0.6850797647058824,0.96782,202047.0,8401.62,10.0
WA,2020-21,2021,Non-Hispanic White,52.5,0.6850797647058824,0.96782,202047.0,8401.62,10.0
WA,2020-21,2021,Non-Hispanic Black,33.4,0.6850797647058824,0.96782,202047.0,8401.62,10.0
WA,2020-21,2021,Hispanic,35.3,0.6850797647058824,0.96782,202047.0,8401.62,10.0
WA,2020-21,2021,Non-Hispanic Asian,,0.6850797647058824,0.96782,202047.0,8401.62,10.0
WA,2021-22,2022,Overall,46.7,1.8520604545454546,3.33017,202201.0,8756.02,9.9
WA,2021-22,2022,Non-Hispanic White,49.0,1.8520604545454546,3.33017,202201.0,8756.02,9.9
WA,2021-22,2022,Non-Hispanic Black,37.2,1.8520604545454546,3.33017,202201.0,8756.02,9.9
WA,2021-22,2022,Hispanic,39.4,1.8520604545454546,3.33017,202201.0,8756.02,9.9
WA,2021-22,2022,Non-Hispanic Asian,,1.8520604545454546,3.33017,202201.0,8756.02,9.9
WA,2022-23,2023,Overall,46.5,3.241787878787879,12.9332,202247.0,9433.18,9.9
WA,2022-23,2023,Non-Hispanic White,48.6,3.241787878787879,12.9332,202247.0,9433.18,9.9
WA,2022-23,2023,Non-Hispanic Black,36.2,3.241787878787879,12.9332,202247.0,9433.18,9.9
WA,2022-23,2023,Hispanic,36.3,3.241787878787879,12.9332,202247.0,9433.18,9.9
WA,2022-23,2023,Non-Hispanic Asian,,3.241787878787879,12.9332,202247.0,9433.18,9.9
WI,2013-14,2014,Overall,38.1,1.7065293333333333,3.02158,201352.0,7950.25,13.3
WI,2013-14,2014,Non-Hispanic White,38.8,1.7065293333333333,3.02158,201352.0,7950.25,13.3
WI,2013-14,2014,Non-Hispanic Black,34.5,1.7065293333333333,3.02158,201352.0,7950.25,13.3
WI,2013-14,2014,Hispanic,34.3,1.7065293333333333,3.02158,201352.0,7950.25,13.3
WI,2013-14,2014,Non-Hispanic Asian,,1.7065293333333333,3.02158,201352.0,7950.25,13.3
WI,2014-15,2015,Overall,41.2,2.616087794117647,7.27175,201452.0,8238.42,13.0
WI,2014-15,2015,Non-Hispanic White,41.5,2.616087794117647,7.27175,201452.0,8238.42,13.0
WI,2014-15,2015,Non-Hispanic Black,35.8,2.616087794117647,7.27175,201452.0,8238.42,13.0
WI,2014-15,2015,Hispanic,40.0,2.616087794117647,7.27175,201452.0,8238.42,13.0
WI,2014-15,2015,Non-Hispanic Asian,,2.616087794117647,7.27175,201452.0,8238.42,13.0
WI,2015-16,2016,Overall,38.6,1.9203975757575757,3.27547,201610.0,8247.74,12.7
WI,2015-16,2016,Non-Hispanic White,38.3,1.9203975757575757,3.27547,201610.0,8247.74,12.7
WI,2015-16,2016,Non-Hispanic Black,41.6,1.9203975757575757,3.27547,201610.0,8247.74,12.7
WI,2015-16,2016,Hispanic,43.2,1.9203975757575757,3.27547,201610.0,8247.74,12.7
WI,2015-16,2016,Non-Hispanic Asian,,1.9203975757575757,3.27547,201610.0,8247.74,12.7
WI,2016-17,2017,Overall,38.8,1.7420282727272727,3.6865,201706.0,8416.52,12.3
WI,2016-17,2017,Non-Hispanic White,38.7,1.7420282727272727,3.6865,201706.0,8416.52,12.3
WI,2016-17,2017,Non-Hispanic Black,37.3,1.7420282727272727,3.6865,201706.0,8416.52,12.3
WI,2016-17,2017,Hispanic,40.7,1.7420282727272727,3.6865,201706.0,8416.52,12.3
WI,2016-17,2017,Non-Hispanic Asian,,1.7420282727272727,3.6865,201706.0,8416.52,12.3
WI,2017-18,2018,Overall,35.8,2.6473206969696967,4.93411,201805.0,8769.85,11.9
WI,2017-18,2018,Non-Hispanic White,35.7,2.6473206969696967,4.93411,201805.0,8769.85,11.9
WI,2017-18,2018,Non-Hispanic Black,30.9,2.6473206969696967,4.93411,201805.0,8769.85,11.9
WI,2017-18,2018,Hispanic,41.4,2.6473206969696967,4.93411,201805.0,8769.85,11.9
WI,2017-18,2018,Non-Hispanic Asian,,2.6473206969696967,4.93411,201805.0,8769.85,11.9
WI,2018-19,2019,Overall,44.4,1.910078181818182,3.56468,201912.0,8978.34,11.3
WI,2018-19,2019,Non-Hispanic White,45.9,1.910078181818182,3.56468,201912.0,8978.34,11.3
WI,2018-19,2019,Non-Hispanic Black,32.7,1.910078181818182,3.56468,201912.0,8978.34,11.3
WI,2018-19,2019,Hispanic,38.1,1.910078181818182,3.56468,201912.0,8978.34,11.3
WI,2018-19,2019,Non-Hispanic Asian,,1.910078181818182,3.56468,201912.0,8978.34,11.3
WI,2019-20,2020,Overall,51.8,3.2628228484848485,6.3458,202012.0,8657.05,11.0
WI,2019-20,2020,Non-Hispanic White,53.8,3.2628228484848485,6.3458,202012.0,8657.05,11.0
WI,2019-20,2020,Non-Hispanic Black,40.3,3.2628228484848485,6.3458,202012.0,8657.05,11.0
WI,2019-20,2020,Hispanic,45.7,3.2628228484848485,6.3458,202012.0,8657.05,11.0
WI,2019-20,2020,Non-Hispanic Asian,,3.2628228484848485,6.3458,202012.0,8657.05,11.0
WI,2020-21,2021,Overall,49.3,0.6996112647058823,1.18047,202041.0,9455.82,10.7
WI,2020-21,2021,Non-Hispanic White,51.1,0.6996112647058823,1.18047,202041.0,9455.82,10.7
WI,2020-21,2021,Non-Hispanic Black,30.4,0.6996112647058823,1.18047,202041.0,9455.82,10.7
WI,2020-21,2021,Hispanic,41.8,0.6996112647058823,1.18047,202041.0,9455.82,10.7
WI,2020-21,2021,Non-Hispanic Asian,,0.6996112647058823,1.18047,202041.0,9455.82,10.7
WI,2021-22,2022,Overall,45.0,1.2437852727272727,2.49326,202152.0,9699.93,10.7
WI,2021-22,2022,Non-Hispanic White,46.6,1.2437852727272727,2.49326,202152.0,9699.93,10.7
WI,2021-22,2022,Non-Hispanic Black,38.0,1.2437852727272727,2.49326,202152.0,9699.93,10.7
WI,2021-22,2022,Hispanic,41.5,1.2437852727272727,2.49326,202152.0,9699.93,10.7
WI,2021-22,2022,Non-Hispanic Asian,,1.2437852727272727,2.49326,202152.0,9699.93,10.7
WI,2022-23,2023,Overall,46.0,1.8167908787878788,4.41543,202249.0,10415.44,10.6
WI,2022-23,2023,Non-Hispanic White,47.6,1.8167908787878788,4.41543,202249.0,10415.44,10.6
WI,2022-23,2023,Non-Hispanic Black,37.2,1.8167908787878788,4.41543,202249.0,10415.44,10.6
WI,2022-23,2023,Hispanic,41.7,1.8167908787878788,4.41543,202249.0,10415.44,10.6
WI,2022-23,2023,Non-Hispanic Asian,,1.8167908787878788,4.41543,202249.0,10415.44,10.6
WV,2013-14,2014,Overall,47.2,1.3269782121212121,4.54972,201404.0,8528.56,18.1
WV,2013-14,2014,Non-Hispanic White,47.5,1.3269782121212121,4.54972,201404.0,8528.56,18.1
WV,2013-14,2014,Non-Hispanic Black,39.2,1.3269782121212121,4.54972,201404.0,8528.56,18.1
WV,2013-14,2014,Hispanic,51.9,1.3269782121212121,4.54972,201404.0,8528.56,18.1
WV,2013-14,2014,Non-Hispanic Asian,,1.3269782121212121,4.54972,201404.0,8528.56,18.1
WV,2014-15,2015,Overall,47.1,2.5514610882352944,7.37364,201453.0,8916.66,18.0
WV,2014-15,2015,Non-Hispanic White,47.2,2.5514610882352944,7.37364,201453.0,8916.66,18.0
WV,2014-15,2015,Non-Hispanic Black,48.1,2.5514610882352944,7.37364,201453.0,8916.66,18.0
WV,2014-15,2015,Hispanic,44.0,2.5514610882352944,7.37364,201453.0,8916.66,18.0
WV,2014-15,2015,Non-Hispanic Asian,,2.5514610882352944,7.37364,201453.0,8916.66,18.0
WV,2015-16,2016,Overall,44.2,1.7045698484848484,3.104,201610.0,9070.55,17.7
WV,2015-16,2016,Non-Hispanic White,44.3,1.7045698484848484,3.104,201610.0,9070.55,17.7
WV,2015-16,2016,Non-Hispanic Black,40.2,1.7045698484848484,3.104,201610.0,9070.55,17.7
WV,2015-16,2016,Hispanic,56.2,1.7045698484848484,3.104,201610.0,9070.55,17.7
WV,2015-16,2016,Non-Hispanic Asian,,1.7045698484848484,3.104,201610.0,9070.55,17.7
WV,2016-17,2017,Overall,44.0,1.696493909090909,3.61845,201707.0,9412.1,17.8
WV,2016-17,2017,Non-Hispanic White,43.7,1.696493909090909,3.61845,201707.0,9412.1,17.8
WV,2016-17,2017,Non-Hispanic Black,51.2,1.696493909090909,3.61845,201707.0,9412.1,17.8
WV,2016-17,2017,Hispanic,41.8,1.696493909090909,3.61845,201707.0,9412.1,17.8
WV,2016-17,2017,Non-Hispanic Asian,,1.696493909090909,3.61845,201707.0,9412.1,17.8
WV,2017-18,2018,Overall,42.4,2.6835320909090905,7.72021,201752.0,9862.35,17.8
WV,2017-18,2018,Non-Hispanic White,42.9,2.6835320909090905,7.72021,201752.0,9862.35,17.8
WV,2017-18,2018,Non-Hispanic Black,39.1,2.6835320909090905,7.72021,201752.0,9862.35,17.8
WV,2017-18,2018,Hispanic,26.1,2.6835320909090905,7.72021,201752.0,9862.35,17.8
WV,2017-18,2018,Non-Hispanic Asian,,2.6835320909090905,7.72021,201752.0,9862.35,17.8
WV,2018-19,2019,Overall,42.7,2.249824696969697,6.57715,201909.0,10220.43,17.6
WV,2018-19,2019,Non-Hispanic White,43.1,2.249824696969697,6.57715,201909.0,10220.43,17.6
WV,2018-19,2019,Non-Hispanic Black,39.1,2.249824696969697,6.57715,201909.0,10220.43,17.6
WV,2018-19,2019,Hispanic,36.3,2.249824696969697,6.57715,201909.0,10220.43,17.6
WV,2018-19,2019,Non-Hispanic Asian,,2.249824696969697,6.57715,201909.0,10220.43,17.6
WV,2019-20,2020,Overall,45.9,2.8435647272727276,8.20925,202006.0,9545.98,17.1
WV,2019-20,2020,Non-Hispanic White,46.7,2.8435647272727276,8.20925,202006.0,9545.98,17.1
WV,2019-20,2020,Non-Hispanic Black,44.9,2.8435647272727276,8.20925,202006.0,9545.98,17.1
WV,2019-20,2020,Hispanic,43.3,2.8435647272727276,8.20925,202006.0,9545.98,17.1
WV,2019-20,2020,Non-Hispanic Asian,,2.8435647272727276,8.20925,202006.0,9545.98,17.1
WV,2020-21,2021,Overall,44.4,0.8375699117647059,2.5122,202041.0,10266.35,16.9
WV,2020-21,2021,Non-Hispanic White,45.2,0.8375699117647059,2.5122,202041.0,10266.35,16.9
WV,2020-21,2021,Non-Hispanic Black,39.9,0.8375699117647059,2.5122,202041.0,10266.35,16.9
WV,2020-21,2021,Hispanic,41.1,0.8375699117647059,2.5122,202041.0,10266.35,16.9
WV,2020-21,2021,Non-Hispanic Asian,,0.8375699117647059,2.5122,202041.0,10266.35,16.9
WV,2021-22,2022,Overall,39.4,1.4043288787878787,2.1399,202212.0,10649.39,16.8
WV,2021-22,2022,Non-Hispanic White,40.3,1.4043288787878787,2.1399,202212.0,10649.39,16.8
WV,2021-22,2022,Non-Hispanic Black,36.5,1.4043288787878787,2.1399,202212.0,10649.39,16.8
WV,2021-22,2022,Hispanic,38.6,1.4043288787878787,2.1399,202212.0,10649.39,16.8
WV,2021-22,2022,Non-Hispanic Asian,,1.4043288787878787,2.1399,202212.0,10649.39,16.8
WV,2022-23,2023,Overall,38.2,2.761180909090909,4.76776,202251.0,11334.02,16.6
WV,2022-23,2023,Non-Hispanic White,38.3,2.761180909090909,4.76776,202251.0,11334.02,16.6
WV,2022-23,2023,Non-Hispanic Black,40.3,2.761180909090909,4.76776,202251.0,11334.02,16.6
WV,2022-23,2023,Hispanic,31.0,2.761180909090909,4.76776,202251.0,11334.02,16.6
WV,2022-23,2023,Non-Hispanic Asian,,2.761180909090909,4.76776,202251.0,11334.02,16.6
WY,2013-14,2014,Overall,34.5,0.8933274848484849,2.62159,201403.0,7152.17,11.6
WY,2013-14,2014,Non-Hispanic White,35.0,0.8933274848484849,2.62159,201403.0,7152.17,11.6
WY,2013-14,2014,Non-Hispanic Black,,0.8933274848484849,2.62159,201403.0,7152.17,11.6
WY,2013-14,2014,Hispanic,31.6,0.8933274848484849,2.62159,201403.0,7152.17,11.6
WY,2013-14,2014,Non-Hispanic Asian,,0.8933274848484849,2.62159,201403.0,7152.17,11.6
WY,2014-15,2015,Overall,36.1,1.5267083235294117,3.46154,201503.0,7565.03,11.5
WY,2014-15,2015,Non-Hispanic White,36.2,1.5267083235294117,3.46154,201503.0,7565.03,11.5
WY,2014-15,2015,Non-Hispanic Black,62.3,1.5267083235294117,3.46154,201503.0,7565.03,11.5
WY,2014-15,2015,Hispanic,33.6,1.5267083235294117,3.46154,201503.0,7565.03,11.5
WY,2014-15,2015,Non-Hispanic Asian,,1.5267083235294117,3.46154,201503.0,7565.03,11.5
WY,2015-16,2016,Overall,35.2,1.0970817575757577,3.47663,201611.0,7680.36,11.6
WY,2015-16,2016,Non-Hispanic White,36.5,1.0970817575757577,3.47663,201611.0,7680.36,11.6
WY,2015-16,2016,Non-Hispanic Black,,1.0970817575757577,3.47663,201611.0,7680.36,11.6
WY,2015-16,2016,Hispanic,26.0,1.0970817575757577,3.47663,201611.0,7680.36,11.6
WY,2015-16,2016,Non-Hispanic Asian,,1.0970817575757577,3.47663,201611.0,7680.36,11.6
WY,2016-17,2017,Overall,34.8,1.519554575757576,4.33029,201705.0,7833.1,11.1
WY,2016-17,2017,Non-Hispanic White,35.2,1.519554575757576,4.33029,201705.0,7833.1,11.1
WY,2016-17,2017,Non-Hispanic Black,30.5,1.519554575757576,4.33029,201705.0,7833.1,11.1
WY,2016-17,2017,Hispanic,28.8,1.519554575757576,4.33029,201705.0,7833.1,11.1
WY,2016-17,2017,Non-Hispanic Asian,,1.519554575757576,4.33029,201705.0,7833.1,11.1
WY,2017-18,2018,Overall,32.1,3.2227081818181817,7.18969,201806.0,8207.65,11.1
WY,2017-18,2018,Non-Hispanic White,32.4,3.2227081818181817,7.18969,201806.0,8207.65,11.1
WY,2017-18,2018,Non-Hispanic Black,22.6,3.2227081818181817,7.18969,201806.0,8207.65,11.1
WY,2017-18,2018,Hispanic,33.6,3.2227081818181817,7.18969,201806.0,8207.65,11.1
WY,2017-18,2018,Non-Hispanic Asian,,3.2227081818181817,7.18969,201806.0,8207.65,11.1
WY,2018-19,2019,Overall,36.0,2.1960273636363636,6.01039,201907.0,8438.85,11.0
WY,2018-19,2019,Non-Hispanic White,36.1,2.1960273636363636,6.01039,201907.0,8438.85,11.0
WY,2018-19,2019,Non-Hispanic Black,43.0,2.1960273636363636,6.01039,201907.0,8438.85,11.0
WY,2018-19,2019,Hispanic,37.5,2.1960273636363636,6.01039,201907.0,8438.85,11.0
WY,2018-19,2019,Non-Hispanic Asian,,2.1960273636363636,6.01039,201907.0,8438.85,11.0
WY,2019-20,2020,Overall,41.8,2.7028620303030304,6.70286,202005.0,8129.32,10.8
WY,2019-20,2020,Non-Hispanic White,42.5,2.7028620303030304,6.70286,202005.0,8129.32,10.8
WY,2019-20,2020,Non-Hispanic Black,60.0,2.7028620303030304,6.70286,202005.0,8129.32,10.8
WY,2019-20,2020,Hispanic,38.4,2.7028620303030304,6.70286,202005.0,8129.32,10.8
WY,2019-20,2020,Non-Hispanic Asian,,2.7028620303030304,6.70286,202005.0,8129.32,10.8
WY,2020-21,2021,Overall,37.5,0.7122940294117647,1.13717,202046.0,9021.07,10.7
WY,2020-21,2021,Non-Hispanic White,37.6,0.7122940294117647,1.13717,202046.0,9021.07,10.7
WY,2020-21,2021,Non-Hispanic Black,62.7,0.7122940294117647,1.13717,202046.0,9021.07,10.7
WY,2020-21,2021,Hispanic,31.8,0.7122940294117647,1.13717,202046.0,9021.07,10.7
WY,2020-21,2021,Non-Hispanic Asian,,0.7122940294117647,1.13717,202046.0,9021.07,10.7
WY,2021-22,2022,Overall,35.3,2.1933421818181817,5.07678,202204.0,9032.07,10.7
WY,2021-22,2022,Non-Hispanic White,35.6,2.1933421818181817,5.07678,202204.0,9032.07,10.7
WY,2021-22,2022,Non-Hispanic Black,38.1,2.1933421818181817,5.07678,202204.0,9032.07,10.7
WY,2021-22,2022,Hispanic,32.4,2.1933421818181817,5.07678,202204.0,9032.07,10.7
WY,2021-22,2022,Non-Hispanic Asian,,2.1933421818181817,5.07678,202204.0,9032.07,10.7
WY,2022-23,2023,Overall,35.8,2.9001269393939393,9.07678,202250.0,9761.15,10.7
WY,2022-23,2023,Non-Hispanic White,35.7,2.9001269393939393,9.07678,202250.0,9761.15,10.7
WY,2022-23,2023,Non-Hispanic Black,43.8,2.9001269393939393,9.07678,202250.0,9761.15,10.7
WY,2022-23,2023,Hispanic,36.8,2.9001269393939393,9.07678,202250.0,9761.15,10.7
WY,2022-23,2023,Non-Hispanic Asian,,2.9001269393939393,9.07678,202250.0,9761.15,10.7
