REGION TYPE,REGION,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,IS_IMPUTED
States,South Carolina,2013,44,37,17,6622,False
States,South Dakota,2013,44,39,24,5497,False
States,Tennessee,2013,44,33,52,11196,False
States,Texas,2013,44,1118,123,43878,False
States,Utah,2013,44,451,44,35456,False
States,Vermont,2013,44,47,11,3582,False
States,Virginia,2013,44,1105,104,67573,False
States,Washington,2013,44,40,17,6804,False
States,West Virginia,2013,44,79,42,13660,False
States,Wisconsin,2013,44,46,31,4653,False
States,Wyoming,2013,44,29,21,5030,False
States,Puerto Rico,2013,44,53,1,723,False
States,Virgin Islands,2013,44,7,1,323,False
States,New York City,2013,44,1717,70,94614,False
States,Alabama,2013,45,509,32,15376,False
States,Alaska,2013,45,13,10,2308,False
States,Arizona,2013,45,327,63,28590,False
States,Arkansas,2013,45,88,16,4476,False
States,California,2013,45,977,147,42520,False
States,Colorado,2013,45,154,10,22665,False
States,Connecticut,2013,45,79,22,4350,False
States,Delaware,2013,45,33,12,2683,False
States,District of Columbia,2013,45,156,3,2164,False
States,Florida,2013,45,366,80,22141,False
States,Georgia,2013,45,557,41,35376,False
States,Hawaii,2013,45,42,18,1901,False
States,Idaho,2013,45,12,8,3076,False
States,Illinois,2013,45,1069,104,59677,False
States,Indiana,2013,45,113,38,10060,False
States,Iowa,2013,45,97,22,37091,False
States,Kansas,2013,45,88,34,7826,False
States,Kentucky,2013,45,120,17,21267,False
States,Louisiana,2013,45,945,55,31282,False
States,Maine,2013,45,17,28,5166,False
States,Maryland,2013,45,100,24,13841,False
States,Massachusetts,2013,45,252,56,31794,False
States,Michigan,2013,45,228,49,16880,False
States,Minnesota,2013,45,45,16,4721,False
States,Mississippi,2013,45,835,42,17973,False
States,Missouri,2013,45,86,20,7357,False
States,Montana,2013,45,1,8,2653,False
States,Nebraska,2013,45,19,16,2752,False
States,Nevada,2013,45,178,40,17741,False
States,New Hampshire,2013,45,13,29,4750,False
States,New Jersey,2013,45,201,27,12513,False
States,New Mexico,2013,45,216,27,10637,False
States,New York,2013,45,138,144,16226,False
States,North Carolina,2013,45,144,50,16151,False
States,North Dakota,2013,45,3,11,1277,False
States,Ohio,2013,45,98,42,14313,False
States,Oklahoma,2013,45,123,18,3482,False
States,Oregon,2013,45,12,18,3901,False
States,Pennsylvania,2013,45,139,51,17963,False
States,Rhode Island,2013,45,10,20,6558,False
States,South Carolina,2013,45,30,16,6656,False
States,South Dakota,2013,45,48,23,5395,False
States,Tennessee,2013,45,44,54,11890,False
States,Texas,2013,45,1202,110,40277,False
States,Utah,2013,45,458,44,36263,False
States,Vermont,2013,45,63,11,3380,False
States,Virginia,2013,45,1046,102,67038,False
States,Washington,2013,45,28,16,7023,False
States,West Virginia,2013,45,103,41,14417,False
States,Wisconsin,2013,45,50,33,4552,False
States,Wyoming,2013,45,33,24,5725,False
States,Puerto Rico,2013,45,37,1,778,False
States,Virgin Islands,2013,45,9,1,369,False
States,New York City,2013,45,1744,73,91604,False
States,Alabama,2013,46,506,32,15299,False
States,Alaska,2013,46,9,10,2097,False
States,Arizona,2013,46,293,63,27334,False
States,Arkansas,2013,46,79,17,4486,False
States,California,2013,46,888,146,38750,False
States,Colorado,2013,46,132,9,22250,False
States,Connecticut,2013,46,53,25,4505,False
States,Delaware,2013,46,35,12,2730,False
States,District of Columbia,2013,46,147,3,1885,False
States,Florida,2013,46,305,79,20935,False
States,Georgia,2013,46,580,40,34861,False
States,Hawaii,2013,46,36,19,1693,False
States,Idaho,2013,46,27,8,3101,False
States,Illinois,2013,46,1060,103,58668,False
States,Indiana,2013,46,111,38,9835,False
States,Iowa,2013,46,69,21,34206,False
States,Kansas,2013,46,54,33,7336,False
States,Kentucky,2013,46,97,17,20879,False
States,Louisiana,2013,46,1035,60,34024,False
States,Maine,2013,46,38,31,5442,False
States,Maryland,2013,46,120,24,11692,False
States,Massachusetts,2013,46,265,56,30877,False
States,Michigan,2013,46,252,51,17042,False
States,Minnesota,2013,46,20,15,4313,False
States,Mississippi,2013,46,889,43,17699,False
States,Missouri,2013,46,95,22,7674,False
States,Montana,2013,46,5,7,1693,False
States,Nebraska,2013,46,25,16,2623,False
States,Nevada,2013,46,164,39,17620,False
States,New Hampshire,2013,46,9,28,4710,False
States,New Jersey,2013,46,195,27,12472,False
States,New Mexico,2013,46,248,28,10587,False
States,New York,2013,46,130,143,16053,False
States,North Carolina,2013,46,168,55,16961,False
States,North Dakota,2013,46,1,11,1439,False
States,Ohio,2013,46,118,47,16570,False
States,Oklahoma,2013,46,141,20,4122,False
States,Oregon,2013,46,18,18,3712,False
States,Pennsylvania,2013,46,141,49,15888,False
States,Rhode Island,2013,46,7,20,6261,False
States,South Carolina,2013,46,21,15,6506,False
States,South Dakota,2013,46,64,24,5773,False
States,Tennessee,2013,46,56,55,11365,False
States,Texas,2013,46,1649,124,46149,False
States,Utah,2013,46,376,43,32305,False
States,Vermont,2013,46,68,11,3618,False
States,Virginia,2013,46,1107,107,70230,False
States,Washington,2013,46,29,16,6631,False
States,West Virginia,2013,46,127,43,14003,False
States,Wisconsin,2013,46,36,34,4488,False
States,Wyoming,2013,46,19,24,5085,False
States,Puerto Rico,2013,46,20,1,711,False
States,Virgin Islands,2013,46,3,1,361,False
States,New York City,2013,46,1787,71,91438,False
States,Alabama,2013,47,585,32,15519,False
States,Alaska,2013,47,9,9,2046,False
States,Arizona,2013,47,377,62,28619,False
States,Arkansas,2013,47,91,17,4413,False
States,California,2013,47,868,138,40674,False
States,Colorado,2013,47,169,9,22399,False
States,Connecticut,2013,47,21,19,3150,False
States,Delaware,2013,47,27,13,3212,False
States,District of Columbia,2013,47,153,3,1866,False
States,Florida,2013,47,394,79,23502,False
States,Georgia,2013,47,742,38,37204,False
States,Hawaii,2013,47,46,19,1814,False
States,Idaho,2013,47,21,7,2107,False
States,Illinois,2013,47,1095,104,56729,False
States,Indiana,2013,47,98,39,9597,False
States,Iowa,2013,47,72,20,32705,False
States,Kansas,2013,47,98,35,7580,False
States,Kentucky,2013,47,67,16,22013,False
States,Louisiana,2013,47,886,51,31203,False
States,Maine,2013,47,21,26,5018,False
States,Maryland,2013,47,102,20,11512,False
States,Massachusetts,2013,47,250,56,30917,False
States,Michigan,2013,47,213,49,14479,False
States,Minnesota,2013,47,17,17,4519,False
States,Mississippi,2013,47,948,43,18441,False
States,Missouri,2013,47,103,20,7129,False
States,Montana,2013,47,4,7,1785,False
States,Nebraska,2013,47,17,16,2502,False
States,Nevada,2013,47,193,43,18402,False
States,New Hampshire,2013,47,11,29,5091,False
States,New Jersey,2013,47,178,26,8932,False
States,New Mexico,2013,47,264,28,10926,False
States,New York,2013,47,142,143,15515,False
States,North Carolina,2013,47,153,54,17586,False
States,North Dakota,2013,47,4,12,1555,False
States,Ohio,2013,47,110,46,16084,False
States,Oklahoma,2013,47,137,20,4507,False
States,Oregon,2013,47,18,16,3624,False
States,Pennsylvania,2013,47,118,50,16265,False
States,Rhode Island,2013,47,18,20,6755,False
States,South Carolina,2013,47,70,16,6977,False
States,South Dakota,2013,47,54,24,6137,False
States,Tennessee,2013,47,94,52,10810,False
States,Texas,2013,47,1975,120,46565,False
States,Utah,2013,47,682,44,37834,False
States,Vermont,2013,47,64,10,3370,False
States,Virginia,2013,47,1235,107,71661,False
States,Washington,2013,47,23,16,6867,False
States,West Virginia,2013,47,85,42,13073,False
States,Wisconsin,2013,47,49,34,4414,False
States,Wyoming,2013,47,40,23,5233,False
States,Puerto Rico,2013,47,27,1,680,False
States,Virgin Islands,2013,47,3,1,397,False
States,New York City,2013,47,1927,71,93497,False
States,Alabama,2013,48,398,31,10300,False
States,Alaska,2013,48,6,9,1866,False
States,Arizona,2013,48,284,63,20498,False
States,Arkansas,2013,48,75,16,2586,False
States,California,2013,48,702,138,27046,False
States,Colorado,2013,48,127,11,17513,False
States,Connecticut,2013,48,13,17,1455,False
States,Delaware,2013,48,26,12,2303,False
States,District of Columbia,2013,48,86,3,887,False
States,Florida,2013,48,369,78,15924,False
States,Georgia,2013,48,691,39,25279,False
States,Hawaii,2013,48,20,17,1149,False
States,Idaho,2013,48,21,9,2228,False
States,Illinois,2013,48,1012,103,43271,False
States,Indiana,2013,48,97,40,6341,False
States,Iowa,2013,48,50,21,25965,False
States,Kansas,2013,48,63,34,5264,False
States,Kentucky,2013,48,30,15,19167,False
States,Louisiana,2013,48,1250,62,31725,False
States,Maine,2013,48,41,31,3331,False
States,Maryland,2013,48,99,23,7532,False
States,Massachusetts,2013,48,226,58,21548,False
States,Michigan,2013,48,241,46,9964,False
States,Minnesota,2013,48,43,17,3957,False
States,Mississippi,2013,48,907,42,15717,False
States,Missouri,2013,48,90,21,5533,False
States,Montana,2013,48,3,8,1768,False
States,Nebraska,2013,48,17,16,1888,False
States,Nevada,2013,48,216,43,13993,False
States,New Hampshire,2013,48,5,29,3171,False
States,New Jersey,2013,48,144,26,6254,False
States,New Mexico,2013,48,201,28,8531,False
States,New York,2013,48,118,157,11917,False
States,North Carolina,2013,48,145,53,9936,False
States,North Dakota,2013,48,11,12,1671,False
States,Ohio,2013,48,103,48,10540,False
States,Oklahoma,2013,48,78,20,3063,False
States,Oregon,2013,48,8,18,2464,False
States,Pennsylvania,2013,48,85,45,8340,False
States,Rhode Island,2013,48,10,20,4193,False
States,South Carolina,2013,48,43,15,4195,False
States,South Dakota,2013,48,61,24,4421,False
States,Tennessee,2013,48,69,53,6003,False
States,Texas,2013,48,1576,121,31054,False
States,Utah,2013,48,671,43,36326,False
States,Vermont,2013,48,40,10,2229,False
States,Virginia,2013,48,1191,107,62143,False
States,Washington,2013,48,34,17,3960,False
States,West Virginia,2013,48,113,44,9752,False
States,Wisconsin,2013,48,31,32,2771,False
States,Wyoming,2013,48,21,22,4106,False
States,Puerto Rico,2013,48,25,1,690,False
States,Virgin Islands,2013,48,13,1,361,False
States,New York City,2013,48,1976,73,81837,False
States,Alabama,2013,49,939,32,15908,False
States,Alaska,2013,49,11,9,1867,False
States,Arizona,2013,49,378,63,27848,False
States,Arkansas,2013,49,103,17,3682,False
States,California,2013,49,970,139,41711,False
States,Colorado,2013,49,276,10,20637,False
States,Connecticut,2013,49,30,15,3212,False
States,Delaware,2013,49,41,12,3154,False
States,District of Columbia,2013,49,177,3,1595,False
States,Florida,2013,49,410,78,23004,False
States,Georgia,2013,49,913,38,33140,False
States,Hawaii,2013,49,36,18,1714,False
States,Idaho,2013,49,15,9,2608,False
States,Illinois,2013,49,1371,103,57583,False
States,Indiana,2013,49,117,39,9156,False
States,Iowa,2013,49,82,21,34739,False
States,Kansas,2013,49,91,34,6800,False
States,Kentucky,2013,49,114,16,18951,False
States,Louisiana,2013,49,1527,63,36431,False
States,Maine,2013,49,43,32,5454,False
States,Maryland,2013,49,127,22,11509,False
States,Massachusetts,2013,49,256,58,30455,False
States,Michigan,2013,49,308,50,14374,False
States,Minnesota,2013,49,56,19,4782,False
States,Mississippi,2013,49,1127,43,18654,False
States,Missouri,2013,49,150,24,7870,False
States,Montana,2013,49,13,8,2747,False
States,Nebraska,2013,49,19,16,2665,False
States,Nevada,2013,49,237,41,16980,False
States,New Hampshire,2013,49,5,26,4636,False
States,New Jersey,2013,49,227,27,11377,False
States,New Mexico,2013,49,220,27,9501,False
States,New York,2013,49,173,158,18044,False
States,North Carolina,2013,49,218,54,17708,False
States,North Dakota,2013,49,5,11,1432,False
States,Ohio,2013,49,113,46,14560,False
States,Oklahoma,2013,49,121,16,2799,False
States,Oregon,2013,49,25,18,3348,False
States,Pennsylvania,2013,49,164,51,16118,False
States,Rhode Island,2013,49,22,20,6307,False
States,South Carolina,2013,49,124,16,6865,False
States,South Dakota,2013,49,66,24,5644,False
States,Tennessee,2013,49,176,51,10082,False
States,Texas,2013,49,2492,122,44310,False
States,Utah,2013,49,461,43,16466,False
States,Vermont,2013,49,84,11,3447,False
States,Virginia,2013,49,1449,107,72977,False
States,Washington,2013,49,41,16,6557,False
States,West Virginia,2013,49,136,45,13269,False
States,Wisconsin,2013,49,44,33,4278,False
States,Wyoming,2013,49,39,23,5402,False
States,Puerto Rico,2013,49,28,1,679,False
States,Virgin Islands,2013,49,9,1,372,False
States,New York City,2013,49,2541,76,99256,False
States,Alabama,2013,50,854,30,13466,False
States,Alaska,2013,50,25,9,1810,False
States,Arizona,2013,50,366,63,27137,False
States,Arkansas,2013,50,72,17,3916,False
States,California,2013,50,1080,141,38981,False
States,Colorado,2013,50,316,11,21485,False
States,Connecticut,2013,50,22,15,1786,False
States,Delaware,2013,50,23,11,2112,False
States,District of Columbia,2013,50,125,3,1373,False
States,Florida,2013,50,403,81,21238,False
States,Georgia,2013,50,868,39,31970,False
States,Hawaii,2013,50,46,17,1607,False
States,Idaho,2013,50,27,9,2568,False
States,Illinois,2013,50,1337,102,48075,False
States,Indiana,2013,50,147,38,8693,False
States,Iowa,2013,50,88,21,32614,False
States,Kansas,2013,50,113,33,6647,False
States,Kentucky,2013,50,101,16,20777,False
States,Louisiana,2013,50,1830,63,35316,False
States,Maine,2013,50,50,32,5475,False
States,Maryland,2013,50,105,24,9218,False
States,Massachusetts,2013,50,360,56,28942,False
States,Michigan,2013,50,288,51,15311,False
States,Minnesota,2013,50,46,17,5085,False
States,Mississippi,2013,50,1085,42,17449,False
States,Missouri,2013,50,173,25,7597,False
States,Montana,2013,50,11,8,2433,False
States,Nebraska,2013,50,21,15,2334,False
States,Nevada,2013,50,281,42,17101,False
States,New Hampshire,2013,50,7,22,4067,False
States,New Jersey,2013,50,119,25,8989,False
States,New Mexico,2013,50,270,27,10074,False
States,New York,2013,50,174,159,16772,False
States,North Carolina,2013,50,199,54,13446,False
States,North Dakota,2013,50,26,13,2123,False
States,Ohio,2013,50,122,49,14920,False
States,Oklahoma,2013,50,176,22,4332,False
States,Oregon,2013,50,30,18,3340,False
States,Pennsylvania,2013,50,157,49,13004,False
States,Rhode Island,2013,50,14,20,6118,False
States,South Carolina,2013,50,96,15,6187,False
States,South Dakota,2013,50,62,24,5810,False
States,Tennessee,2013,50,172,53,9988,False
States,Texas,2013,50,2797,121,42628,False
States,Utah,2013,50,518,42,19420,False
States,Vermont,2013,50,56,10,2978,False
States,Virginia,2013,50,1460,110,66959,False
States,Washington,2013,50,47,16,6350,False
States,West Virginia,2013,50,126,47,13599,False
States,Wisconsin,2013,50,71,33,4200,False
States,Wyoming,2013,50,34,21,4541,False
States,Puerto Rico,2013,50,20,1,635,False
States,Virgin Islands,2013,50,5,1,388,False
States,New York City,2013,50,2377,71,89267,False
States,Alabama,2013,51,892,30,12722,False
States,Alaska,2013,51,62,9,1920,False
States,Arizona,2013,51,496,63,27343,False
States,Arkansas,2013,51,126,17,3554,False
States,California,2013,51,1137,137,36030,False
States,Colorado,2013,51,443,11,22314,False
States,Connecticut,2013,51,22,16,1653,False
States,Delaware,2013,51,43,11,2413,False
States,District of Columbia,2013,51,159,3,1494,False
States,Florida,2013,51,473,81,18456,False
States,Georgia,2013,51,1218,41,30096,False
States,Hawaii,2013,51,43,16,1317,False
States,Idaho,2013,51,69,9,2425,False
States,Illinois,2013,51,1627,101,54227,False
States,Indiana,2013,51,235,39,7960,False
States,Iowa,2013,51,131,22,31593,False
States,Kansas,2013,51,171,31,6176,False
States,Kentucky,2013,51,164,16,22021,False
States,Louisiana,2013,51,1378,59,32883,False
States,Maine,2013,51,49,31,4858,False
States,Maryland,2013,51,90,21,10359,False
States,Massachusetts,2013,51,359,53,27392,False
States,Michigan,2013,51,371,52,15148,False
States,Minnesota,2013,51,94,17,4668,False
States,Mississippi,2013,51,1203,40,16510,False
States,Missouri,2013,51,308,25,6769,False
States,Montana,2013,51,10,6,1199,False
States,Nebraska,2013,51,30,16,2544,False
States,Nevada,2013,51,451,42,18145,False
States,New Hampshire,2013,51,4,27,3929,False
States,New Jersey,2013,51,178,26,9084,False
States,New Mexico,2013,51,382,26,10376,False
States,New York,2013,51,193,145,14242,False
States,North Carolina,2013,51,276,52,13185,False
States,North Dakota,2013,51,34,8,1614,False
States,Ohio,2013,51,136,49,14331,False
States,Oklahoma,2013,51,193,19,4118,False
States,Oregon,2013,51,39,17,2214,False
States,Pennsylvania,2013,51,177,46,9634,False
States,Rhode Island,2013,51,10,20,5660,False
States,South Carolina,2013,51,133,15,4931,False
States,South Dakota,2013,51,86,23,5692,False
States,Tennessee,2013,51,282,52,8834,False
States,Texas,2013,51,4616,118,46096,False
States,Utah,2013,51,1104,41,40156,False
States,Vermont,2013,51,83,10,2701,False
States,Virginia,2013,51,1884,110,72086,False
States,Washington,2013,51,48,16,5506,False
States,West Virginia,2013,51,168,44,13528,False
States,Wisconsin,2013,51,46,32,3510,False
States,Wyoming,2013,51,54,23,4995,False
States,Puerto Rico,2013,51,27,1,657,False
States,Virgin Islands,2013,51,11,1,345,False
States,New York City,2013,51,2679,73,93278,False
States,Alabama,2013,52,755,28,10120,False
States,Alaska,2013,52,104,8,1959,False
States,Arizona,2013,52,381,62,19950,False
States,Arkansas,2013,52,161,17,2058,False
States,California,2013,52,1107,130,21685,False
States,Colorado,2013,52,468,11,16183,False
States,Connecticut,2013,52,23,18,1608,False
States,Delaware,2013,52,32,5,990,False
States,District of Columbia,2013,52,105,3,766,False
States,Florida,2013,52,501,79,15511,False
States,Georgia,2013,52,1165,40,21679,False
States,Hawaii,2013,52,15,15,728,False
States,Idaho,2013,52,165,10,2394,False
States,Illinois,2013,52,1920,102,42588,False
States,Indiana,2013,52,305,39,5331,False
States,Iowa,2013,52,104,21,21164,False
States,Kansas,2013,52,276,34,4620,False
States,Kentucky,2013,52,229,16,14644,False
States,Louisiana,2013,52,3034,59,35009,False
States,Maine,2013,52,28,31,2521,False
States,Maryland,2013,52,153,22,5283,False
